16-07-2020,15:14:06.496816,0.0
16-07-2020,15:14:06.510135,0.0
16-07-2020,15:14:06.523658,0.0
16-07-2020,15:14:06.537476,0.0
16-07-2020,15:14:06.550972,0.0
16-07-2020,15:14:06.564193,0.0
16-07-2020,15:14:06.578144,0.0
16-07-2020,15:14:06.591328,0.0
16-07-2020,15:14:06.605330,0.0
16-07-2020,15:14:06.618838,0.0
16-07-2020,15:14:06.632309,0.0
16-07-2020,15:14:06.647740,0.0
16-07-2020,15:14:06.665932,0.0
16-07-2020,15:14:06.680271,0.0
16-07-2020,15:14:06.693555,0.0
16-07-2020,15:14:06.706770,0.0
16-07-2020,15:14:06.720143,0.0
16-07-2020,15:14:06.733459,0.0
16-07-2020,15:14:06.748027,0.0
16-07-2020,15:14:06.768469,0.0
16-07-2020,15:14:06.782318,0.0
16-07-2020,15:14:06.795552,0.0
16-07-2020,15:14:06.809523,0.0
16-07-2020,15:14:06.830337,0.0
16-07-2020,15:14:06.846586,0.0
16-07-2020,15:14:06.859938,0.0
16-07-2020,15:14:06.873201,0.0
16-07-2020,15:14:06.887658,0.0
16-07-2020,15:14:06.900995,0.0
16-07-2020,15:14:06.934053,0.0
16-07-2020,15:14:06.968972,0.0
16-07-2020,15:14:06.983825,0.0
16-07-2020,15:14:06.996920,0.0
16-07-2020,15:14:07.010253,0.0
16-07-2020,15:14:07.023472,0.0
16-07-2020,15:14:07.036425,0.0
16-07-2020,15:14:07.050055,0.0
16-07-2020,15:14:07.063291,0.0
16-07-2020,15:14:07.076678,0.0
16-07-2020,15:14:07.090086,0.0
16-07-2020,15:14:07.104188,0.0
16-07-2020,15:14:07.117919,0.0
16-07-2020,15:14:07.131207,0.0
16-07-2020,15:14:07.144492,0.0
16-07-2020,15:14:07.159630,0.0
16-07-2020,15:14:07.172810,0.0
16-07-2020,15:14:07.186107,0.0
16-07-2020,15:14:07.199287,0.0
16-07-2020,15:14:07.212493,0.0
16-07-2020,15:14:07.225770,0.0
16-07-2020,15:14:07.238897,0.0
16-07-2020,15:14:07.252138,0.0
16-07-2020,15:14:07.265220,0.0
16-07-2020,15:14:07.278385,0.0
16-07-2020,15:14:07.295534,0.0
16-07-2020,15:14:07.313090,0.0
16-07-2020,15:14:07.326375,0.0
16-07-2020,15:14:07.339458,0.0
16-07-2020,15:14:07.352810,0.0
16-07-2020,15:14:07.366292,0.0
16-07-2020,15:14:07.380056,0.0
16-07-2020,15:14:07.393669,0.0
16-07-2020,15:14:07.406910,0.0
16-07-2020,15:14:07.419984,0.0
16-07-2020,15:14:07.433041,0.0
16-07-2020,15:14:07.446583,0.0
16-07-2020,15:14:07.460136,0.0
16-07-2020,15:14:07.473327,0.0
16-07-2020,15:14:07.486493,0.0
16-07-2020,15:14:07.500176,0.0
16-07-2020,15:14:07.513372,0.0
16-07-2020,15:14:07.526577,0.0
16-07-2020,15:14:07.540207,0.0
16-07-2020,15:14:07.553479,0.0
16-07-2020,15:14:07.569106,0.0
16-07-2020,15:14:07.582883,0.0
16-07-2020,15:14:07.598454,0.0
16-07-2020,15:14:07.611823,0.0
16-07-2020,15:14:07.625332,0.0
16-07-2020,15:14:07.638626,0.0
16-07-2020,15:14:07.652235,0.0
16-07-2020,15:14:07.665775,0.0
16-07-2020,15:14:07.682001,0.0
16-07-2020,15:14:07.700794,0.0
16-07-2020,15:14:07.714434,0.0
16-07-2020,15:14:07.727464,0.0
16-07-2020,15:14:07.745561,0.0
16-07-2020,15:14:07.760679,0.0
16-07-2020,15:14:07.776428,0.0
16-07-2020,15:14:07.789672,0.0
16-07-2020,15:14:07.803170,0.0
16-07-2020,15:14:07.826297,0.0
16-07-2020,15:14:07.839571,0.0
16-07-2020,15:14:07.853214,0.0
16-07-2020,15:14:07.866632,0.0
16-07-2020,15:14:07.880254,0.0
16-07-2020,15:14:07.893289,0.0
16-07-2020,15:14:07.906762,0.0
16-07-2020,15:14:07.920227,0.0
16-07-2020,15:14:07.933893,0.0
16-07-2020,15:14:07.948067,0.0
16-07-2020,15:14:07.961499,0.0
16-07-2020,15:14:07.974802,0.0
16-07-2020,15:14:07.988266,0.0
16-07-2020,15:14:08.001531,0.0
16-07-2020,15:14:08.014844,0.0
16-07-2020,15:14:08.028381,0.0
16-07-2020,15:14:08.042660,0.0
16-07-2020,15:14:08.056169,0.0
16-07-2020,15:14:08.069333,0.0
16-07-2020,15:14:08.084072,0.0
16-07-2020,15:14:08.097241,0.0
16-07-2020,15:14:08.110511,0.0
16-07-2020,15:14:08.124021,0.0
16-07-2020,15:14:08.137686,0.0
16-07-2020,15:14:08.152050,0.0
16-07-2020,15:14:08.165536,0.0
16-07-2020,15:14:08.179431,0.0
16-07-2020,15:14:08.192993,0.0
16-07-2020,15:14:08.205985,0.0
16-07-2020,15:14:08.219366,0.0
16-07-2020,15:14:08.232915,0.0
16-07-2020,15:14:08.246213,0.0
16-07-2020,15:14:08.259598,0.0
16-07-2020,15:14:08.272951,0.0
16-07-2020,15:14:08.288682,0.0
16-07-2020,15:14:08.302228,0.0
16-07-2020,15:14:08.315412,0.0
16-07-2020,15:14:08.328494,0.0
16-07-2020,15:14:08.341530,0.0
16-07-2020,15:14:08.354882,0.0
16-07-2020,15:14:08.368268,0.0
16-07-2020,15:14:08.382255,0.0
16-07-2020,15:14:08.395600,0.0
16-07-2020,15:14:08.408799,0.0
16-07-2020,15:14:08.422086,0.0
16-07-2020,15:14:08.435367,0.0
16-07-2020,15:14:08.448795,0.0
16-07-2020,15:14:08.462393,0.0
16-07-2020,15:14:08.476087,0.0
16-07-2020,15:14:08.490838,0.0
16-07-2020,15:14:08.504542,0.0
16-07-2020,15:14:08.518138,0.0
16-07-2020,15:14:08.531960,0.0
16-07-2020,15:14:08.545310,0.0
16-07-2020,15:14:08.558838,0.0
16-07-2020,15:14:08.572295,0.0
16-07-2020,15:14:08.586016,0.0
16-07-2020,15:14:08.599599,0.0
16-07-2020,15:14:08.613433,0.0
16-07-2020,15:14:08.626728,0.0
16-07-2020,15:14:08.640123,0.0
16-07-2020,15:14:08.653301,0.0
16-07-2020,15:14:08.666498,0.0
16-07-2020,15:14:08.680143,0.0
16-07-2020,15:14:08.695558,0.0
16-07-2020,15:14:08.708868,0.0
16-07-2020,15:14:08.722104,0.0
16-07-2020,15:14:08.735166,0.0
16-07-2020,15:14:08.748325,0.0
16-07-2020,15:14:08.761788,0.0
16-07-2020,15:14:08.774996,0.0
16-07-2020,15:14:08.788227,0.0
16-07-2020,15:14:08.802010,0.0
16-07-2020,15:14:08.815567,0.0
16-07-2020,15:14:08.829180,0.0
16-07-2020,15:14:08.842429,0.0
16-07-2020,15:14:08.856074,0.0
16-07-2020,15:14:08.869768,0.0
16-07-2020,15:14:08.883405,0.0
16-07-2020,15:14:08.897428,0.0
16-07-2020,15:14:08.910731,0.0
16-07-2020,15:14:08.924352,0.0
16-07-2020,15:14:08.939972,0.0
16-07-2020,15:14:08.955070,0.0
16-07-2020,15:14:08.968441,0.0
16-07-2020,15:14:08.981708,0.0
16-07-2020,15:14:08.995126,0.0
16-07-2020,15:14:09.008129,0.0
16-07-2020,15:14:09.021440,0.0
16-07-2020,15:14:09.035312,0.0
16-07-2020,15:14:09.048631,0.0
16-07-2020,15:14:09.062047,0.0
16-07-2020,15:14:09.075449,0.0
16-07-2020,15:14:09.088584,0.0
16-07-2020,15:14:09.101946,0.0
16-07-2020,15:14:09.115304,0.0
16-07-2020,15:14:09.128529,0.0
16-07-2020,15:14:09.141941,0.0
16-07-2020,15:14:09.155683,0.0
16-07-2020,15:14:09.169013,0.0
16-07-2020,15:14:09.182101,0.0
16-07-2020,15:14:09.195268,0.0
16-07-2020,15:14:09.209840,0.0
16-07-2020,15:14:09.223566,0.0
16-07-2020,15:14:09.237344,0.0
16-07-2020,15:14:09.251488,0.0
16-07-2020,15:14:09.265115,0.0
16-07-2020,15:14:09.279421,0.0
16-07-2020,15:14:09.292694,0.0
16-07-2020,15:14:09.306095,0.0
16-07-2020,15:14:09.319708,0.0
16-07-2020,15:14:09.333212,0.0
16-07-2020,15:14:09.346420,0.0
16-07-2020,15:14:09.359445,0.0
16-07-2020,15:14:09.372863,0.0
16-07-2020,15:14:09.386110,0.0
16-07-2020,15:14:09.399516,0.0
16-07-2020,15:14:09.414505,0.0
16-07-2020,15:14:09.427716,0.0
16-07-2020,15:14:09.441059,0.0
16-07-2020,15:14:09.454908,0.0
16-07-2020,15:14:09.469154,0.0
16-07-2020,15:14:09.483146,0.0
16-07-2020,15:14:09.497047,0.0
16-07-2020,15:14:09.511102,0.0
16-07-2020,15:14:09.524633,0.0
16-07-2020,15:14:09.538712,0.0
16-07-2020,15:14:09.551825,0.0
16-07-2020,15:14:09.565431,0.0
16-07-2020,15:14:09.579527,0.0
16-07-2020,15:14:09.592898,0.0
16-07-2020,15:14:09.606303,0.0
16-07-2020,15:14:09.619493,0.0
16-07-2020,15:14:09.633135,0.0
16-07-2020,15:14:09.646439,0.0
16-07-2020,15:14:09.660056,0.0
16-07-2020,15:14:09.673401,0.0
16-07-2020,15:14:09.687090,0.0
16-07-2020,15:14:09.700144,0.0
16-07-2020,15:14:09.713359,0.0
16-07-2020,15:14:09.726359,0.0
16-07-2020,15:14:09.739961,0.0
16-07-2020,15:14:09.753355,0.0
16-07-2020,15:14:09.766610,0.0
16-07-2020,15:14:09.780210,0.0
16-07-2020,15:14:09.793361,0.0
16-07-2020,15:14:09.806557,0.0
16-07-2020,15:14:09.822176,0.0
16-07-2020,15:14:09.836039,0.0
16-07-2020,15:14:09.849774,0.0
16-07-2020,15:14:09.863204,0.0
16-07-2020,15:14:09.876411,0.0
16-07-2020,15:14:09.889313,0.0
16-07-2020,15:14:09.902021,0.0
16-07-2020,15:14:09.915028,0.0
16-07-2020,15:14:09.927975,0.0
16-07-2020,15:14:09.940921,0.0
16-07-2020,15:14:09.954196,0.0
16-07-2020,15:14:09.967418,0.0
16-07-2020,15:14:09.981169,0.0
16-07-2020,15:14:09.994158,0.0
16-07-2020,15:14:10.006830,0.0
16-07-2020,15:14:10.019602,0.0
16-07-2020,15:14:10.032558,0.0
16-07-2020,15:14:10.046446,0.0
16-07-2020,15:14:10.059670,0.0
16-07-2020,15:14:10.072458,0.0
16-07-2020,15:14:10.085773,0.0
16-07-2020,15:14:10.098645,0.0
16-07-2020,15:14:10.111462,0.0
16-07-2020,15:14:10.124340,0.0
16-07-2020,15:14:10.137430,0.0
16-07-2020,15:14:10.150167,0.0
16-07-2020,15:14:10.163446,0.0
16-07-2020,15:14:10.176730,0.0
16-07-2020,15:14:10.189923,0.0
16-07-2020,15:14:10.202760,0.0
16-07-2020,15:14:10.215789,0.0
16-07-2020,15:14:10.231186,0.0
16-07-2020,15:14:10.244298,0.0
16-07-2020,15:14:10.259533,0.0
16-07-2020,15:14:10.273177,0.0
16-07-2020,15:14:10.286452,0.0
16-07-2020,15:14:10.299698,0.0
16-07-2020,15:14:10.313056,0.0
16-07-2020,15:14:10.325877,0.0
16-07-2020,15:14:10.340788,0.0
16-07-2020,15:14:10.354249,0.0
16-07-2020,15:14:10.367043,0.0
16-07-2020,15:14:10.380782,0.0
16-07-2020,15:14:10.393850,0.0
16-07-2020,15:14:10.406777,0.0
16-07-2020,15:14:10.419925,0.0
16-07-2020,15:14:10.436080,0.0
16-07-2020,15:14:10.450096,0.0
16-07-2020,15:14:10.463385,0.0
16-07-2020,15:14:10.476379,0.0
16-07-2020,15:14:10.489437,0.0
16-07-2020,15:14:10.502112,0.0
16-07-2020,15:14:10.515041,0.0
16-07-2020,15:14:10.527827,0.0
16-07-2020,15:14:10.541107,0.0
16-07-2020,15:14:10.554092,0.0
16-07-2020,15:14:10.566759,0.0
16-07-2020,15:14:10.579947,0.0
16-07-2020,15:14:10.592923,0.0
16-07-2020,15:14:10.608455,0.0
16-07-2020,15:14:10.621228,0.0
16-07-2020,15:14:10.634058,0.0
16-07-2020,15:14:10.647121,0.0
16-07-2020,15:14:10.659776,0.0
16-07-2020,15:14:10.672640,0.0
16-07-2020,15:14:10.686312,0.0
16-07-2020,15:14:10.699685,0.0
16-07-2020,15:14:10.712873,0.0
16-07-2020,15:14:10.725947,0.0
16-07-2020,15:14:10.739160,0.0
16-07-2020,15:14:10.751906,0.0
16-07-2020,15:14:10.764763,0.0
16-07-2020,15:14:10.778667,0.0
16-07-2020,15:14:10.791450,0.0
16-07-2020,15:14:10.804440,0.0
16-07-2020,15:14:10.817444,0.0
16-07-2020,15:14:10.830307,0.0
16-07-2020,15:14:10.843145,0.0
16-07-2020,15:14:10.856208,0.0
16-07-2020,15:14:10.869211,0.0
16-07-2020,15:14:10.883342,0.0
16-07-2020,15:14:10.896143,0.0
16-07-2020,15:14:10.909572,0.0
16-07-2020,15:14:10.922534,0.0
16-07-2020,15:14:10.935977,0.0
16-07-2020,15:14:10.951041,0.0
16-07-2020,15:14:10.963914,0.0
16-07-2020,15:14:10.977269,0.0
16-07-2020,15:14:10.990141,0.0
16-07-2020,15:14:11.003069,0.0
16-07-2020,15:14:11.015834,0.0
16-07-2020,15:14:11.028763,0.0
16-07-2020,15:14:11.041786,0.0
16-07-2020,15:14:11.054508,0.0
16-07-2020,15:14:11.067148,0.0
16-07-2020,15:14:11.081184,0.0
16-07-2020,15:14:11.093906,0.0
16-07-2020,15:14:11.106865,0.0
16-07-2020,15:14:11.119922,0.0
16-07-2020,15:14:11.132187,0.0
16-07-2020,15:14:11.145475,0.0
16-07-2020,15:14:11.158357,0.0
16-07-2020,15:14:11.171458,0.0
16-07-2020,15:14:11.186431,0.0
16-07-2020,15:14:11.199369,0.0
16-07-2020,15:14:11.212037,0.0
16-07-2020,15:14:11.225617,0.0
16-07-2020,15:14:11.238908,0.0
16-07-2020,15:14:11.251904,0.0
16-07-2020,15:14:11.265065,0.0
16-07-2020,15:14:11.278837,0.0
16-07-2020,15:14:11.291679,0.0
16-07-2020,15:14:11.304279,0.0
16-07-2020,15:14:11.317122,0.0
16-07-2020,15:14:11.330109,0.0
16-07-2020,15:14:11.343115,0.0
16-07-2020,15:14:11.358071,0.0
16-07-2020,15:14:11.371065,0.0
16-07-2020,15:14:11.384522,0.0
16-07-2020,15:14:11.397301,0.0
16-07-2020,15:14:11.410277,0.0
16-07-2020,15:14:11.423351,0.0
16-07-2020,15:14:11.436428,0.0
16-07-2020,15:14:11.449679,0.0
16-07-2020,15:14:11.462518,0.0
16-07-2020,15:14:11.475550,0.0
16-07-2020,15:14:11.488071,0.0
16-07-2020,15:14:11.500533,0.0
16-07-2020,15:14:11.513010,0.0
16-07-2020,15:14:11.525402,0.0
16-07-2020,15:14:11.537776,0.0
16-07-2020,15:14:11.550119,0.0
16-07-2020,15:14:11.563919,0.0
16-07-2020,15:14:11.576555,0.0
16-07-2020,15:14:11.589914,0.0
16-07-2020,15:14:11.602276,0.0
16-07-2020,15:14:11.614784,0.0
16-07-2020,15:14:11.627469,0.0
16-07-2020,15:14:11.640237,0.0
16-07-2020,15:14:11.652615,0.0
16-07-2020,15:14:11.667400,0.0
16-07-2020,15:14:11.680709,0.0
16-07-2020,15:14:11.693540,0.0
16-07-2020,15:14:11.706216,0.0
16-07-2020,15:14:11.718406,0.0
16-07-2020,15:14:11.730518,0.0
16-07-2020,15:14:11.743094,0.0
16-07-2020,15:14:11.755479,0.0
16-07-2020,15:14:11.768780,0.0
16-07-2020,15:14:11.781570,0.0
16-07-2020,15:14:11.793778,0.0
16-07-2020,15:14:11.806014,0.0
16-07-2020,15:14:11.818354,0.0
16-07-2020,15:14:11.830963,0.0
16-07-2020,15:14:11.843329,0.0
16-07-2020,15:14:11.856257,0.0
16-07-2020,15:14:11.870671,0.0
16-07-2020,15:14:11.883712,0.0
16-07-2020,15:14:11.896055,0.0
16-07-2020,15:14:11.908670,0.0
16-07-2020,15:14:11.921123,0.0
16-07-2020,15:14:11.933428,0.0
16-07-2020,15:14:11.946017,0.0
16-07-2020,15:14:11.958447,0.0
16-07-2020,15:14:11.972992,0.0
16-07-2020,15:14:11.985503,0.0
16-07-2020,15:14:11.998226,0.0
16-07-2020,15:14:12.010795,0.0
16-07-2020,15:14:12.023250,0.0
16-07-2020,15:14:12.036062,0.0
16-07-2020,15:14:12.048334,0.0
16-07-2020,15:14:12.061091,0.0
16-07-2020,15:14:12.075125,0.0
16-07-2020,15:14:12.087408,0.0
16-07-2020,15:14:12.099586,0.0
16-07-2020,15:14:12.111758,0.0
16-07-2020,15:14:12.124674,0.0
16-07-2020,15:14:12.137174,0.0
16-07-2020,15:14:12.149343,0.0
16-07-2020,15:14:12.161443,0.0
16-07-2020,15:14:12.173826,0.0
16-07-2020,15:14:12.186310,0.0
16-07-2020,15:14:12.199736,0.0
16-07-2020,15:14:12.211815,0.0
16-07-2020,15:14:12.224170,0.0
16-07-2020,15:14:12.236790,0.0
16-07-2020,15:14:12.249882,0.0
16-07-2020,15:14:12.262179,0.0
16-07-2020,15:14:12.274761,0.0
16-07-2020,15:14:12.287224,0.0
16-07-2020,15:14:12.299754,0.0
16-07-2020,15:14:12.312100,0.0
16-07-2020,15:14:12.324608,0.0
16-07-2020,15:14:12.337270,0.0
16-07-2020,15:14:12.350437,0.0
16-07-2020,15:14:12.363478,0.0
16-07-2020,15:14:12.376784,0.0
16-07-2020,15:14:12.389338,0.0
16-07-2020,15:14:12.402484,0.0
16-07-2020,15:14:12.414865,0.0
16-07-2020,15:14:12.427298,0.0
16-07-2020,15:14:12.440065,0.0
16-07-2020,15:14:12.452398,0.0
16-07-2020,15:14:12.464829,0.0
16-07-2020,15:14:12.477901,0.0
16-07-2020,15:14:12.490567,0.0
16-07-2020,15:14:12.503426,0.0
16-07-2020,15:14:12.516369,0.0
16-07-2020,15:14:12.529439,0.0
16-07-2020,15:14:12.542448,0.0
16-07-2020,15:14:12.555541,0.0
16-07-2020,15:14:12.568417,0.0
16-07-2020,15:14:12.582046,0.0
16-07-2020,15:14:12.594957,0.0
16-07-2020,15:14:12.607918,0.0
16-07-2020,15:14:12.620701,0.0
16-07-2020,15:14:12.633654,0.0
16-07-2020,15:14:12.646994,0.0
16-07-2020,15:14:12.660093,0.0
16-07-2020,15:14:12.673300,0.0
16-07-2020,15:14:12.689204,0.0
16-07-2020,15:14:12.702070,0.0
16-07-2020,15:14:12.714890,0.0
16-07-2020,15:14:12.727589,0.0
16-07-2020,15:14:12.740324,0.0
16-07-2020,15:14:12.753106,0.0
16-07-2020,15:14:12.765945,0.0
16-07-2020,15:14:12.779398,0.0
16-07-2020,15:14:12.793257,0.0
16-07-2020,15:14:12.806551,0.0
16-07-2020,15:14:12.819939,0.0
16-07-2020,15:14:12.833054,0.0
16-07-2020,15:14:12.846232,0.0
16-07-2020,15:14:12.859137,0.0
16-07-2020,15:14:12.874346,0.0
16-07-2020,15:14:12.888136,0.0
16-07-2020,15:14:12.905049,0.0
16-07-2020,15:14:12.917893,0.0
16-07-2020,15:14:12.930606,0.0
16-07-2020,15:14:12.943441,0.0
16-07-2020,15:14:12.955996,0.0
16-07-2020,15:14:12.969017,0.0
16-07-2020,15:14:12.981852,0.0
16-07-2020,15:14:12.996219,0.0
16-07-2020,15:14:13.009191,0.0
16-07-2020,15:14:13.022220,0.0
16-07-2020,15:14:13.035541,0.0
